"AI_Adoption","Digital_Capability","Strategic_Decision_Quality","Innovation_Capability"
-0.271315131640603,-0.583680917073284,0.329308518259439,-0.0456220244376879
-0.0214916113411106,-0.1070749742644,-0.0547441256993504,-0.02951290529516
-0.0194539452220863,0.459628373651641,-0.428066471430886,-0.365258227255901
0.22981354457403,0.479524820079544,0.690868128302358,0.6366176720843
-0.0165446787943649,0.171987521763844,-0.0712966870613575,-0.37320335830453
0.22981354457403,0.708729397390079,-0.06046062939976,0.312887547055381
0.224866612027284,0.517899955558156,0.680137830075105,0.342229538457142
0.479637064873523,-0.0521152544674579,1.06419047403389,0.325874298636332
-0.0183715543294592,0.437030704741752,0.295979426681971,0.31407795874978
0.233278841505128,-0.0276532346467315,0.680032070640761,0.346223871703418
0.732580642184667,0.191167131171711,-0.0605663888341042,0.31407795874978
-0.0278661746999297,0.215212311280336,0.312755956897432,-0.349149108113373
0.224866612027284,0.164623718383927,1.06419047403389,-0.0215677742465314
0.732580642184667,0.437030704741752,-0.0607903576875578,1.35709218937829
0.225077402611214,-0.349626685724868,0.329308518259439,0.316981469266087
-0.022919242153184,0.221522201032882,-0.0716264153491552,1.02951085551145
0.236398898516779,0.748642324796999,0.312755956897432,0.318028756552133
0.732580642184667,-0.340398531434114,0.306709724909225,0.640568469886653
0.477810189338428,0.50051028511995,-0.444619032792894,0.669564751645701
-0.0194539452220863,0.19782264084213,-0.0773429190495649,-0.0215677742465314
-0.274224398068325,0.484701033099953,-0.0607903576875578,0.309036338217458
-0.0214916113411106,-0.0772196993670431,-0.0605663888341042,1.35709218937829
0.233278841505128,0.507224290068667,0.295979426681971,0.336941797246537
-0.269277465521579,-0.331103338554525,-0.060896117121902,-0.718230754722151
0.23002433515796,-0.062716508015771,-0.0712966870613575,0.689914324712787
0.479637064873523,-0.349626685724868,0.696914360290566,-0.402445760741861
0.23002433515796,-0.036881388937485,-0.428172230865231,0.681969193664159
0.23002433515796,-0.034725584029252,-0.0547441256993504,0.669564751645701
-0.271104341056673,-0.296040065185486,-0.060896117121902,-1.06577241656944
-0.0214916113411106,0.207050795132883,-0.428172230865231,-0.0105998646007552
0.486222418816272,-0.0675661620536508,0.306709724909225,0.661619620597073
0.224866612027284,-0.0435953938862022,-0.0716264153491552,-0.0016074462660805
-0.0247461176882784,0.992641547456202,-0.06046062939976,0.322023089798409
-0.0165446787943649,-0.0343672395954486,0.312426228609634,0.272577646007844
0.479847855457453,-0.1070749742644,0.312426228609634,0.661619620597073
0.477810189338428,-0.0521152544674579,-0.0440138274720971,-0.402445760741861
0.482757121885174,0.216345988012472,0.312426228609634,-0.365258227255901
0.227986669038936,-0.296040065185486,0.680137830075105,0.69386512251514
0.482757121885174,0.482836682189116,-0.0548498851336945,0.366184199683868
0.23002433515796,0.46544701175091,-0.060896117121902,0.322023089798409
-0.0212808207571807,0.475079281237834,-0.0607903576875578,-0.394600218657662
-0.0194539452220863,-0.0638501847479076,0.306709724909225,0.0187421268010055
-0.016333888210435,1.02770482082524,-0.0773429190495649,0.346323460667847
0.233278841505128,0.46544701175091,0.306815484343569,-0.378244978836852
-0.016333888210435,0.724613061351251,-0.438902529092484,-0.697881181655065
-0.022919242153184,0.441880358779632,-0.06046062939976,0.656578000064751
0.226904278146309,0.221522201032882,-0.438902529092484,-0.0227581859409303
0.486222418816272,0.213002340451626,0.680032070640761,-0.354190728645695
-0.0278661746999297,0.523107954029839,0.680137830075105,-0.692839561122743
-0.022919242153184,-0.599564581034456,-0.0548498851336945,0.661619620597073
0.233278841505128,0.236973108619075,-0.0440138274720971,-0.0267089837432831
-0.022919242153184,-0.0638501847479076,-0.0547441256993504,-0.74613621375123
-0.022919242153184,0.21821033892331,-0.428172230865231,0.318028756552133
0.23002433515796,0.708729397390079,0.312531988043978,-0.0296124942595898
-0.271315131640603,0.206288335502909,-0.81222487482402,-0.00674865576283221
0.231451965970033,-0.0262057234479962,0.306709724909225,0.645510501454545
-0.0165446787943649,0.523107954029839,-0.428066471430886,0.325973887600761
-0.0165446787943649,-0.5910447204532,0.696584632002768,-0.00531212339015097
-0.0194539452220863,0.192614642370447,-0.428172230865231,0.312887547055381
-0.016333888210435,-0.0694305129644881,0.312861716331776,1.01340173636892
-0.0247461176882784,0.48359914181909,-0.81222487482402,-0.0346541147919116
0.225077402611214,-0.0772196993670431,0.312861716331776,0.640468880922223
0.479637064873523,0.228811592471623,0.680032070640761,0.656578000064751
-0.022919242153184,0.19561267001342,0.680137830075105,0.0225933356389285
0.479637064873523,0.505359939157829,-0.0547441256993504,0.32083267810401
-0.0278661746999297,-0.0395752380671318,0.323592014559029,-0.0509097656482921
0.225077402611214,0.476943632148672,-0.0440138274720971,0.664523131113379
-0.0214916113411106,0.246201262909829,-0.0605663888341042,-0.722081963560074
-0.0278661746999297,0.191241543112887,-0.0605663888341042,0.669810872323984
0.225077402611214,0.488044680660799,0.323592014559029,0.312987136019811
0.22981354457403,1.27356839439528,-0.0547441256993504,-0.0216673632109612
0.486222418816272,0.221447789091706,0.680137830075105,-0.0216673632109612
0.22981354457403,0.177163734784254,1.06419047403389,0.640568469886653
-0.016333888210435,0.476943632148672,-0.0548498851336945,-0.378244978836852
0.231451965970033,0.178701526712561,0.312861716331776,0.0187421268010055
-0.0214916113411106,-0.0521152544674579,1.06419047403389,0.272677234972274
0.477810189338428,0.48761929763816,-0.0607903576875578,0.346323460667847
-0.271315131640603,0.488044680660799,-0.06046062939976,0.366184199683868
0.479637064873523,-0.056890496564162,0.696584632002768,0.641659292616622
0.479847855457453,0.191167131171711,-0.0547441256993504,-0.378491099515134
0.236398898516779,-0.0767943163444044,-0.428066471430886,0.29302680803936
0.236398898516779,0.496139158219416,-0.438902529092484,-0.349149108113373
0.233489632089058,0.232123454581195,0.306709724909225,0.661619620597073
0.477810189338428,0.236973108619075,-0.060896117121902,-0.0346541147919116
0.227986669038936,0.233661246509502,-0.444619032792894,0.00263300765847763
0.225077402611214,-0.0420893874091682,0.696914360290566,0.984159333931592
0.732580642184667,-0.0963993087749107,-0.0548498851336945,0.342229538457142
-0.277689694999422,0.196016785209591,0.323592014559029,-0.0549040988945678
0.233278841505128,-0.862743413101527,-0.0773429190495649,0.346323460667847
0.482757121885174,-0.056890496564162,-0.0712966870613575,0.0186425378365757
0.482757121885174,0.462940235761214,-0.444619032792894,0.362332990845945
0.23002433515796,-0.0169775691572427,0.696584632002768,-0.354290317610125
-0.0212808207571807,-0.054622030457154,-0.06046062939976,0.268726437169921
-0.0214916113411106,0.742002731789457,-0.060896117121902,1.35709218937829
-0.0247461176882784,-0.056890496564162,0.696584632002768,-0.0506636449700097
-0.0165446787943649,-0.0594046459061984,-0.81222487482402,1.01350132533335
0.225077402611214,-0.349626685724868,0.306815484343569,0.989200954463914
0.227986669038936,0.729462715389131,-0.428066471430886,-0.0266093947788533
0.225077402611214,0.199328647319164,-0.81222487482402,-0.0215677742465314
0.236398898516779,-0.0395752380671318,0.295979426681971,-0.418554879884388
-0.277689694999422,0.211496333974592,0.329308518259439,0.346323460667847
0.479847855457453,-0.0738760518061973,-0.0712966870613575,-0.0710132180370958
-0.0183715543294592,0.251409261381512,-0.428172230865231,0.301919637409605
0.231451965970033,0.181938976880958,-0.438902529092484,-0.0550036878589977
-0.524047918367817,0.716093200769995,0.312755956897432,0.29302680803936
0.227986669038936,-0.103763112154827,-0.0547441256993504,-0.354190728645695
-0.0214916113411106,0.517899955558156,-0.0773429190495649,-0.0506636449700097
0.486222418816272,0.484701033099953,0.696584632002768,-0.025661696457237
0.732580642184667,0.224440465571089,0.329308518259439,-0.354290317610125
0.224866612027284,-0.0521152544674579,0.312426228609634,0.272577646007844
0.233489632089058,0.759317990286487,0.690868128302358,1.01340173636892
0.227986669038936,-0.358146546306124,0.696914360290566,0.689914324712787
0.732580642184667,0.467715477857918,-0.428066471430886,-0.365258227255901
-0.0249569082722083,1.03215035966695,0.696584632002768,-0.0227581859409303
0.231451965970033,-0.594356582562772,0.312755956897432,-0.0588548966969206
0.231451965970033,0.47030403914113,0.690868128302358,0.366184199683868
-0.022919242153184,0.447706370231241,-0.0773429190495649,0.346323460667847
0.226904278146309,0.708729397390079,-0.06046062939976,0.0186425378365757
-0.271104341056673,-0.0723700453291633,0.295979426681971,-0.402445760741861
0.479637064873523,-0.0772196993670431,-0.0548498851336945,0.346223871703418
-0.0165446787943649,-0.112282972736083,-0.81222487482402,-0.0296124942595898
0.23002433515796,0.78628678609691,-0.0716264153491552,0.317929167587703
-0.271315131640603,-0.302754070134203,-0.0548498851336945,0.669810872323984
0.233278841505128,0.517899955558156,1.06419047403389,-0.0215677742465314
0.224866612027284,-0.062716508015771,-0.06046062939976,-0.0470585568103691
-0.274224398068325,0.514588093448583,0.312861716331776,1.02951085551145
-0.524047918367817,0.168643874202998,-0.428172230865231,0.320932267068439
0.479847855457453,0.722807205718713,-0.428066471430886,-0.0456220244376879
-0.277689694999422,-0.348493008992731,-0.0547441256993504,0.336941797246537
-0.022919242153184,0.987791893418323,0.312426228609634,0.0186425378365757
-0.0165446787943649,0.211137989540789,-0.428172230865231,-0.378491099515134
0.482757121885174,0.48359914181909,0.312755956897432,-0.354290317610125
0.233489632089058,-0.0820023148160876,-0.06046062939976,-0.0748644268750187
0.233278841505128,0.215212311280336,-0.0440138274720971,1.009550527531
0.479847855457453,0.482836682189116,-0.444619032792894,0.325973887600761
0.732580642184667,0.445550565323008,-0.428066471430886,-0.722081963560074
-0.271315131640603,0.219583438180869,0.306815484343569,0.989200954463914
0.477810189338428,0.462940235761214,-0.0712966870613575,-0.0227581859409303
-0.0183715543294592,0.199328647319164,0.690868128302358,0.69376553355071
-0.0212808207571807,-0.337817343503243,-0.428066471430886,-0.0215677742465314
0.225077402611214,-0.318637734095375,1.06419047403389,-0.738191082702602
-0.0165446787943649,-0.599564581034456,-0.81222487482402,-0.0469589678459393
0.233489632089058,0.228811592471623,-0.060896117121902,0.317929167587703
-0.271104341056673,-0.0812398551861135,0.306709724909225,-0.0307033169895589
-0.269277465521579,0.441880358779632,-0.0773429190495649,0.665959663486061
0.225077402611214,-0.305268219476239,0.312861716331776,1.35709218937829
-0.0183715543294592,-0.315294086534529,-0.060896117121902,-0.00531212339015097
-0.0247461176882784,-0.1070749742644,0.323592014559029,0.35017466950577
-0.271104341056673,0.484701033099953,0.680032070640761,0.366283788648298
-0.0183715543294592,-0.0488033923578853,0.323262286271232,-0.0216673632109612
0.482757121885174,0.21821033892331,0.680137830075105,0.346323460667847
-0.274224398068325,0.459628373651641,0.312531988043978,-0.0307033169895589
0.227986669038936,-0.327865888386129,-0.060896117121902,0.00263300765847763
0.224866612027284,0.219583438180869,0.680137830075105,0.0225933356389285
0.224866612027284,-0.862743413101527,0.312861716331776,0.645610090418975
-0.0278661746999297,0.232123454581195,-0.81222487482402,-0.40254534970629
-0.274224398068325,-0.0613360354058712,0.323262286271232,0.0225933356389285
0.231451965970033,-0.034725584029252,-0.444948761080691,0.336941797246537
0.479847855457453,0.507224290068667,0.696914360290566,1.009550527531
0.479637064873523,-0.0790840502778805,0.323262286271232,0.322023089798409
0.22981354457403,0.202268179683839,0.312426228609634,-0.0227581859409303
-0.0194539452220863,0.178701526712561,0.690868128302358,0.35017466950577
-0.274224398068325,-0.308580081585812,0.696914360290566,-0.390649420855309
0.477810189338428,0.746777973886161,0.323592014559029,-0.324948326208364
0.22981354457403,0.479524820079544,-0.428066471430886,0.318028756552133
0.233489632089058,0.207050795132883,0.690868128302358,0.709874652693238
-0.0214916113411106,-0.0896853038261936,-0.0712966870613575,0.35017466950577
-0.0247461176882784,0.742002731789457,0.690868128302358,0.29302680803936
0.477810189338428,0.741928319848282,0.696914360290566,0.325874298636332
-0.271315131640603,0.459628373651641,-0.428172230865231,0.665959663486061
0.225077402611214,-0.621325378373195,0.680032070640761,0.689914324712787
0.23002433515796,-0.0521152544674579,0.680032070640761,0.689914324712787
-0.0247461176882784,0.226297443129586,0.680137830075105,-0.0550036878589977
-0.0247461176882784,-0.054622030457154,0.312531988043978,-0.0506636449700097
-0.271104341056673,-0.331103338554525,0.306815484343569,-0.378244978836852
0.477810189338428,0.242181107090758,-0.06046062939976,1.03745598656008
-0.0183715543294592,-0.0564863813679913,-0.428066471430886,0.31407795874978
-0.0183715543294592,0.724254716917448,0.680032070640761,0.656578000064751
0.486222418816272,-0.599564581034456,0.680032070640761,-0.0105998646007552
-0.0249569082722083,-0.0343672395954486,0.312531988043978,0.29302680803936
0.477810189338428,0.78628678609691,0.696584632002768,-0.0346541147919116
0.233489632089058,-0.0963993087749107,-0.444948761080691,-0.0549040988945678
-0.271104341056673,0.203774186160873,0.696584632002768,0.342229538457142
-0.0249569082722083,0.731327066299968,0.306815484343569,0.69376553355071
0.479637064873523,0.435166353830915,0.312531988043978,0.685820402502082
-0.022919242153184,0.189302780260874,0.329308518259439,-0.0456220244376879
0.226904278146309,0.251409261381512,0.680032070640761,0.31407795874978
-0.0194539452220863,0.78628678609691,-0.060896117121902,-0.350339519807772
-0.0194539452220863,0.23552559742034,-0.0547441256993504,0.640468880922223
-0.269277465521579,0.713579051427959,0.306709724909225,-0.0105998646007552
0.732580642184667,0.50051028511995,-0.0607903576875578,-0.0346541147919116
0.479847855457453,0.708729397390079,-0.444619032792894,-0.378244978836852
-0.274224398068325,-0.07201170089536,-0.0716264153491552,0.366184199683868
0.477810189338428,0.987791893418323,-0.428066471430886,0.664523131113379
0.479637064873523,-0.315294086534529,0.312426228609634,0.317929167587703
-0.271104341056673,-0.112282972736083,0.696584632002768,0.296878016877283
-0.0247461176882784,-0.103763112154827,0.696584632002768,0.362332990845945
-0.0249569082722083,-0.0343672395954486,-0.81222487482402,-0.722081963560074
-0.269277465521579,0.440342566851325,-0.060896117121902,-0.0550036878589977
-0.0165446787943649,0.166779523292161,-0.444619032792894,-0.0509097656482921
-0.269277465521579,-0.5910447204532,0.680137830075105,-0.00664906679840235
-0.271104341056673,0.452556024269121,-0.444948761080691,0.664523131113379
-0.022919242153184,-0.0502509035566206,0.680137830075105,-0.025661696457237
0.486222418816272,-0.311982224424957,0.329308518259439,-0.394600218657662
0.231451965970033,0.207050795132883,-0.0712966870613575,-0.718230754722151
0.479637064873523,-0.0671620468574801,-0.0607903576875578,-0.0309494376678412
0.22981354457403,0.472161016699627,0.680032070640761,-0.722181552524504
-0.0212808207571807,-0.054622030457154,-0.444619032792894,0.681969193664159
-0.271315131640603,-0.0328612331184146,-0.0773429190495649,-0.0748644268750187
0.479847855457453,0.467715477857918,0.312426228609634,-0.349248697077803
0.233489632089058,0.159415719912244,0.295979426681971,-0.378491099515134
-0.269277465521579,-0.318637734095375,-0.428172230865231,0.641659292616622
0.23002433515796,0.173851872674681,0.306815484343569,-0.0215677742465314
-0.022919242153184,-0.0723700453291633,0.696914360290566,-0.0549040988945678
0.224866612027284,-0.034725584029252,0.306709724909225,-0.0506636449700097
0.227986669038936,0.488044680660799,-0.0607903576875578,-0.0016074462660805
0.477810189338428,-0.0520408425262822,0.690868128302358,-0.0105998646007552
-0.0165446787943649,0.435166353830915,0.306815484343569,0.366283788648298
0.479847855457453,-0.583680917073284,-0.0712966870613575,0.31407795874978
0.732580642184667,0.479524820079544,-0.0716264153491552,-0.00674865576283221
-0.0165446787943649,0.75122351272787,0.690868128302358,0.268726437169921
0.226904278146309,0.197060181212156,-0.428066471430886,0.31407795874978
0.477810189338428,0.208556801609917,-0.0440138274720971,0.296878016877283
-0.0214916113411106,-0.0169775691572427,0.329308518259439,1.02951085551145
0.482757121885174,0.719405062879568,0.696914360290566,0.362332990845945
0.225077402611214,-0.313429735623692,-0.0712966870613575,-0.402445760741861
0.23002433515796,-0.0679245064874542,0.696914360290566,0.309036338217458
-0.524047918367817,0.48359914181909,-0.81222487482402,-0.692839561122743
-0.0165446787943649,0.254721123491084,0.690868128302358,-0.0345545258274818
-0.022919242153184,0.716093200769995,0.306709724909225,0.616268099017214
-0.277689694999422,-0.0613360354058712,-0.0548498851336945,0.00263300765847763
0.233489632089058,-0.375461804803154,0.329308518259439,0.665959663486061
0.233278841505128,-0.331103338554525,0.329308518259439,-0.0346541147919116
-0.524047918367817,-0.0594046459061984,-0.428066471430886,-0.374639890677211
0.236398898516779,1.27356839439528,-0.0607903576875578,0.317929167587703
-0.271315131640603,0.236973108619075,-0.444619032792894,-0.0456220244376879
0.236398898516779,-0.297904416096323,-0.0548498851336945,0.69376553355071
0.732580642184667,-0.349626685724868,0.312861716331776,0.325874298636332
-0.016333888210435,-0.0945349578640733,-0.444948761080691,-0.0470585568103691
0.236398898516779,0.480255494258244,-0.444948761080691,0.338378329619219
0.233489632089058,0.246201262909829,0.323262286271232,-0.0227581859409303
-0.0165446787943649,0.2137648000816,0.295979426681971,1.009550527531
0.233278841505128,-0.331103338554525,-0.0716264153491552,0.272677234972274
-0.0214916113411106,-0.0417310429753649,-0.0716264153491552,-0.398594551903938
0.22981354457403,-0.0564863813679913,0.306709724909225,0.362332990845945
0.477810189338428,0.168643874202998,-0.060896117121902,-0.0309494376678412
-0.274224398068325,0.189302780260874,0.696914360290566,-0.0509097656482921
-0.016333888210435,-0.308580081585812,0.312426228609634,-0.00555824406843328
0.22981354457403,-0.056890496564162,-0.428066471430886,-0.34529789927545
-0.524047918367817,0.482836682189116,-0.438902529092484,0.268726437169921
0.224866612027284,-0.297904416096323,0.306709724909225,0.664523131113379
-0.274224398068325,-0.0520408425262822,0.680137830075105,-0.0307033169895589
-0.016333888210435,-0.340398531434114,0.696584632002768,0.616268099017214
-0.0278661746999297,-0.358146546306124,-0.0548498851336945,-0.0470585568103691
-0.271315131640603,-0.0417310429753649,0.696914360290566,-0.0456220244376879
0.479847855457453,0.440342566851325,-0.0716264153491552,1.01340173636892
-0.271104341056673,0.748642324796999,0.312531988043978,-0.74613621375123
-4.04120081329805,-5.1637833351043,-5.33326661989177,-6.95570627078783
-3.54298140351114,-5.2096125546924,-6.44147092139776,-7.29964284447548
-4.04099002271412,-5.95014392040994,-4.97170700984885,-6.62298372742424
-3.54792833605789,-6.75119830483538,-5.69014216369565,-6.62008021690793
-3.53327599255674,-6.23250236188488,-5.67325987404584,-7.29530280158649
-0.269277465521579,-0.862743413101527,-0.81222487482402,-1.06577241656944
-0.26269211157883,-0.00368246647928286,-0.43879676965814,-0.7460366247868
-0.770406141736212,-0.576966912124566,-1.1797249574208,-1.06577241656944
